NUMBER,CODE,SERIAL,NAME,TYPE1,TYPE2,COLOR,ABILITY1,ABILITY2,ABILITY HIDDEN,GENERATION,LEGENDARY,MEGA_EVOLUTION,HEIGHT,WEIGHT,HP,ATK,DEF,SP_ATK,SP_DEF,SPD,TOTAL,DAMAGE_SCORE
623,1,6231,Golurk,Ground,Ghost,Green,Iron Fist,Klutz,No Guard,5,0,0,2.8,330.0,89,124,80,55,80,55,483,2.639181337987571
624,1,6241,Pawniard,Dark,Steel,Red,Defiant,Inner Focus,Pressure,5,0,0,0.5,10.2,45,85,70,40,40,60,340,1.6385080000113494
625,1,6251,Bisharp,Dark,Steel,Red,Defiant,Inner Focus,Pressure,5,0,0,1.6,70.0,65,125,100,60,70,70,490,2.409570588251984
626,1,6261,Bouffalant,Normal,,Brown,Reckless,Sap Sipper,Soundproof,5,0,0,1.6,94.6,95,110,95,40,95,55,490,1.7699936103282041
627,1,6271,Rufflet,Normal,Flying,White,Keen Eye,Sheer Force,Hustle,5,0,0,0.5,10.5,70,83,50,37,50,60,350,1.5932570695264365
628,1,6281,Braviary,Normal,Flying,Red,Keen Eye,Sheer Force,Defiant,5,0,0,1.5,41.0,100,123,75,57,75,80,510,2.361091801828325
629,1,6291,Vullaby,Dark,Flying,Brown,Big Pecks,Overcoat,Weak Armor,5,0,0,0.5,9.0,70,55,75,45,65,60,370,1.137957605789962
630,1,6301,Mandibuzz,Dark,Flying,Brown,Big Pecks,Overcoat,Weak Armor,5,0,0,1.2,39.5,110,65,105,55,95,80,510,1.3448589886608635
631,1,6311,Heatmor,Fire,,Red,Gluttony,Flaash Fire,White Smoke,5,0,0,1.4,58.0,85,97,66,105,66,65,484,2.0022534104219822
632,1,6321,Durant,Bug,Steel,Grey,Swarm,Hustle,Truant,5,0,0,0.3,33.0,58,109,112,48,48,109,484,2.135713420051491
633,1,6331,Deino,Dark,Dragon,Blue,Hustle,,,5,0,0,0.8,17.3,52,65,50,45,50,38,300,1.2149727765861054
634,1,6341,Zweilous,Dark,Dragon,Blue,Hustle,,,5,0,0,1.4,50.0,72,85,70,65,70,58,420,1.5888105539972193
635,1,6351,Hydreigon,Dark,Dragon,Blue,Levitate,,,5,0,0,1.8,160.0,92,105,90,125,90,98,600,1.9626483314083292
636,1,6361,Larvesta,Bug,Fire,White,Flame Body,,Swarm,5,0,0,1.1,28.8,55,85,55,50,55,60,360,1.5104798949197211
637,1,6371,Volcarona,Bug,Fire,White,Flame Body,,Swarm,5,0,0,1.6,46.0,85,60,65,135,105,100,550,1.6140379429024203
638,1,6381,Cobalion,Steel,Fighting,Blue,Justified,,,5,1,0,2.1,250.0,91,90,129,90,72,108,580,1.8899923720641738
639,1,6391,Terrakion,Rock,Fighting,Grey,Justified,,,5,1,0,1.9,260.0,91,129,90,72,90,108,580,3.144127505873349
640,1,6401,Virizion,Grass,Fighting,Green,Justified,,,5,1,0,2.0,200.0,91,90,72,90,129,108,580,1.9845223857128405
641,1,6411,Tornadus,Flying,,Green,Prankster,,Defiant,5,1,0,1.5,63.0,79,115,70,125,80,111,580,2.358746640331581
641,2,6412,Tornadus,Flying,,Green,Regenerator,,,5,1,0,1.4,63.0,79,100,80,110,90,121,580,2.0510840350709367
642,1,6421,Thundurus,Electric,Flying,Blue,Prankster,,Defiant,5,1,0,1.5,61.0,79,115,70,125,80,111,580,2.6783377739618635
642,2,6422,Thundurus,Electric,Flying,Blue,Volt Absorb,,,5,1,0,3.0,61.0,79,105,70,145,80,101,580,2.831384501642761
643,1,6431,Reshiram,Dragon,Fire,White,Turboblaze,,,5,1,0,3.2,330.0,100,120,100,150,120,90,680,2.442234401480204
644,1,6441,Zekrom,Dragon,Electric,Black,Terabolt,,,5,1,0,2.9,345.0,100,150,120,120,100,90,680,2.7291133852543514
645,1,6451,Landorus,Ground,Flying,Brown,Sand Force,,Sheer Force,5,1,0,1.5,68.0,89,125,90,115,80,101,600,2.7005237937935584
645,2,6452,Landorus,Ground,Flying,Brown,Intimidate,,,5,1,0,1.3,68.0,89,145,90,105,80,91,600,3.1326076008005277
646,1,6461,Kyurem,Dragon,Ice,Grey,Pressure,,,5,1,0,3.0,325.0,125,130,90,130,90,95,660,2.4045155815336186
646,2,6462,Kyurem,Dragon,Ice,Grey,Turboblaze,,,5,1,0,3.6,325.0,125,120,90,170,100,95,700,2.372245473182711
646,3,6463,Kyurem,Dragon,Ice,Grey,Terabolt,,,5,1,0,3.3,325.0,125,170,100,120,90,95,700,2.991673901007691
647,1,6471,Keldeo,Water,Fighting,Yellow,Justified,,,5,1,0,1.4,48.5,91,72,90,129,90,108,580,2.1829545262582393
647,2,6472,Keldeo,Water,Fighting,Yellow,Justified,,,5,1,0,1.4,48.5,91,72,90,129,90,108,580,2.1829545262582393
648,1,6481,Meloetta,Normal,Psychic,White,Serene Grace,,,5,1,0,0.6,6.5,100,77,77,128,128,90,600,1.6139337947484458
648,2,6482,Meloetta,Normal,Fighting,White,Serene Grace,,,5,1,0,0.6,6.5,100,128,90,77,77,128,600,2.4406568801569257
649,1,6491,Genesect,Bug,Steel,Purple,Download,,,5,1,0,1.5,82.5,71,120,95,120,95,99,600,2.351244132166771
650,1,6501,Chespin,Grass,,Green,Overgrow,,Bulletproof,6,0,0,0.4,9.0,56,61,65,48,45,38,313,0.829707209785188
651,1,6511,Quilladin,Grass,,Green,Overgrow,,Bulletproof,6,0,0,0.7,29.0,61,78,95,56,58,57,405,0.9679917447493819
652,1,6521,Chesnaught,Grass,Fighting,Green,Overgrow,,Bulletproof,6,0,0,1.6,90.0,88,107,122,74,75,64,530,1.9493524616798845
653,1,6531,Fennekin,Fire,,Red,Blaze,,Magician,6,0,0,0.4,9.4,40,45,40,62,60,60,307,1.182282966153933
654,1,6541,Braixen,Fire,,Red,Blaze,,Magician,6,0,0,1.0,14.5,59,59,58,90,70,73,409,1.7162172089331293
655,1,6551,Delphox,Fire,Psychic,Red,Blaze,,Magician,6,0,0,1.5,39.0,75,69,72,114,100,104,534,2.5238593649250505
656,1,6561,Froakie,Water,,Blue,Torrent,,Protean,6,0,0,0.3,7.0,41,56,40,62,44,71,314,1.0445290200065964
657,1,6571,Frogadier,Water,,Blue,Torrent,,Protean,6,0,0,0.6,10.9,54,63,52,83,56,97,405,1.3983211074281876
658,1,6581,Greninja,Water,Dark,Blue,Torrent,,Protean,6,0,0,1.5,40.0,72,95,67,103,71,122,530,1.9620194760396819
658,2,6582,Greninja,Water,Dark,Blue,Battle Bond,,,7,1,0,1.5,40.0,72,145,67,153,71,132,640,2.939623448086629
659,1,6591,Bunnelby,Normal,,Brown,Pickup,Cheek Pouch,Huge Power,6,0,0,0.4,5.0,38,36,38,32,36,57,237,0.5792706361074152
660,1,6601,Diggersby,Normal,Ground,Brown,Pickup,Cheek Pouch,Huge Power,6,0,0,1.0,42.4,85,56,77,50,77,78,423,1.083272081391713
661,1,6611,Fletchling,Normal,Flying,Red,Big Pecks,,Gale Wings,6,0,0,0.3,1.7,45,50,43,40,38,62,278,0.9597934153773664
662,1,6621,Fletchinder,Fire,Flying,Red,Flame Body,,Gale Wings,6,0,0,0.7,16.0,62,73,55,56,52,84,382,1.3513939708212566
663,1,6631,Talonflame,Fire,Flying,Red,Flame Body,,Gale Wings,6,0,0,1.2,24.5,78,81,71,74,69,126,499,1.6777566502761436
664,1,6641,Scatterbug,Bug,,Black,Shield Dust,Compound Eyes,Friend Guard,6,0,0,0.3,2.5,38,35,40,27,25,35,200,0.6051368010689467
665,1,6651,Spewpa,Bug,,Black,Shed Skin,,Friend Guard,6,0,0,0.3,8.4,45,22,60,27,30,29,213,0.38037170352905175
666,1,6661,Vivillon,Bug,Flying,White,Shield Dust,Compound Eyes,Friend Guard,6,0,0,1.2,17.0,80,52,50,90,50,89,411,1.040511055995689
667,1,6671,Litleo,Fire,Normal,Brown,Rivalry,Unnerve,Moxie,6,0,0,0.6,13.5,62,50,58,73,54,72,369,1.468068884867778
668,1,6681,Pyroar,Fire,Normal,Brown,Rivalry,Unnerve,Moxie,6,0,0,1.5,81.5,86,68,72,109,66,106,507,2.1452971155426126
669,1,6691,Flabebe,Fairy,,White,Flower Veil,,Symbiosis,6,0,0,0.1,0.1,44,38,39,61,79,42,303,0.6924294364837246
670,1,6701,Floette,Fairy,,White,Flower Veil,,Symbiosis,6,0,0,0.2,0.9,54,45,47,75,98,52,371,0.8199822274149393
671,1,6711,Florges,Fairy,,White,Flower Veil,,Symbiosis,6,0,0,1.1,10.0,78,65,68,112,154,75,552,1.1844187729326865
672,1,6721,Skiddo,Grass,,Brown,Sap Sipper,,Grass Pelt,6,0,0,0.9,31.0,66,65,48,62,57,52,350,1.0717051459725313
673,1,6731,Gogoat,Grass,,Brown,Sap Sipper,,Grass Pelt,6,0,0,1.7,91.0,123,100,62,97,81,68,531,1.6766999864408987
674,1,6741,Pancham,Fighting,,White,Iron Fist,Mold Breaker,Scrappy,6,0,0,0.6,8.0,67,82,62,46,48,43,348,1.4933124613196471
675,1,6751,Pangoro,Fighting,Dark,White,Iron Fist,Mold Breaker,Scrappy,6,0,0,2.1,136.0,95,124,78,69,71,58,495,2.67716475197609
676,1,6761,Furfrou,Normal,,White,Fur Coat,,,6,0,0,1.2,28.0,75,80,60,65,90,102,472,1.2872680802386998
677,1,6771,Espurr,Psychic,,Grey,Keen Eye,Infiltrator,Own Tempo,6,0,0,0.3,3.5,62,48,54,63,60,68,355,1.039510294078149
678,1,6781,Meowstic M,Psychic,,Blue,Keen Eye,Infiltrator,Prankster,6,0,0,0.6,8.5,74,48,76,83,81,104,466,1.3695135620394676
678,2,6782,Meowstic F,Psychic,,White,Keen Eye,Infiltrator,Competitive,6,0,0,0.6,8.5,74,48,76,83,81,104,466,1.3695135620394676
679,1,6791,Honedge,Steel,Ghost,Brown,No Guard,,,6,0,0,0.8,2.0,45,80,100,35,37,28,325,1.591304685381973
680,1,6801,Doublade,Steel,Ghost,Brown,No Guard,,,6,0,0,0.8,4.5,59,110,150,45,49,35,448,2.1880439424002036
681,1,6811,Aegislash,Steel,Ghost,Brown,Stance Change,,,6,0,0,1.7,53.0,60,50,150,50,150,60,520,0.9945654283637259
681,2,6812,Aegislash,Steel,Ghost,Brown,Stance Change,,,6,0,0,1.7,53.0,60,150,50,150,50,60,520,2.983696285091197
682,1,6821,Spritzee,Fairy,,Pink,Healer,,Aroma Veil,6,0,0,0.2,0.5,78,52,60,63,65,23,341,0.9475350183461504
683,1,6831,Aromatisse,Fairy,,Pink,Healer,,Aroma Veil,6,0,0,0.8,15.5,101,72,72,99,89,29,462,1.3119715638639093
684,1,6841,Swirlix,Fairy,,White,Sweet Veil,,Unburden,6,0,0,0.4,3.5,62,48,66,59,57,49,341,0.874647709242606
685,1,6851,Slurpuff,Fairy,,White,Sweet Veil,,Unburden,6,0,0,0.8,5.0,82,80,86,85,75,72,480,1.4577461820710065
686,1,6861,Inkay,Dark,Psychic,Blue,Contrary,Suction Cups,Infiltrator,6,0,0,0.4,3.5,53,54,53,37,46,45,288,0.980728853768913
687,1,6871,Malamar,Dark,Psychic,Blue,Contrary,Suction Cups,Infiltrator,6,0,0,1.5,47.0,86,92,88,68,75,73,482,1.6894673111639162
688,1,6881,Binacle,Rock,Water,Brown,Tough Claws,Sniper,Pickpocket,6,0,0,0.5,31.0,42,52,67,39,56,50,306,1.1600811394778405
689,1,6891,Barbaracle,Rock,Water,Brown,Tough Claws,Sniper,Pickpocket,6,0,0,1.3,96.0,72,105,115,54,86,68,500,2.2688977136879758
690,1,6901,Skrelp,Poison,Water,Brown,Poison Point,Poison Touch,Adaptability,6,0,0,0.5,7.3,50,60,60,60,60,30,320,1.1678209672406843
691,1,6911,Dragalge,Poison,Dragon,Brown,Poison Point,Poison Touch,Adaptability,6,0,0,1.8,81.5,65,75,90,97,123,44,494,1.3931455056408275
692,1,6921,Clauncher,Water,,Blue,Mega Launcher,,,6,0,0,0.5,8.3,50,53,62,58,63,44,330,0.9771400509739092
693,1,6931,Clawitzer,Water,,Blue,Mega Launcher,,,6,0,0,1.3,35.3,71,73,88,120,89,59,500,2.0216690709805083
694,1,6941,Helioptile,Electric,Normal,Yellow,Dry Skin,Sand Veil,Solar Power,6,0,0,0.5,6.0,44,38,33,61,43,70,289,1.119699902586676
695,1,6951,Heliolisk,Electric,Normal,Yellow,Dry Skin,Sand Veil,Solar Power,6,0,0,1.0,21.0,62,55,52,109,94,109,481,1.9204641234913444
696,1,6961,Tyrunt,Rock,Dragon,Brown,Strong Jaw,,Sturdy,6,0,0,0.8,26.0,58,89,77,45,45,48,362,1.9956444268058984
697,1,6971,Tyrantrum,Rock,Dragon,Red,Strong Jaw,,Rock Head,6,0,0,2.5,270.0,82,121,119,69,59,71,521,2.713179501612538
698,1,6981,Amaura,Rock,Ice,Blue,Refrigerate,,Snow Warning,6,0,0,1.3,25.2,77,59,50,67,63,46,362,1.4331865007919524
699,1,6991,Aurorus,Rock,Ice,Blue,Refrigerate,,Snow Warning,6,0,0,2.7,225.0,123,77,72,99,92,58,521,1.9212484429178152
700,1,7001,Sylveon,Fairy,,Pink,Cute Charm,,Pixilate,6,0,0,1.0,23.5,95,65,65,110,130,60,525,1.1844187729326865
701,1,7011,Hawlucha,Fighting,Flying,Green,Limber,Unburden,Mold Breaker,6,0,0,0.8,21.5,78,92,75,74,63,118,500,2.024711470481781
702,1,7021,Dedenne,Electric,Fairy,Yellow,Cheek Pouch,Pickup,Plus,6,0,0,0.2,2.2,67,58,57,81,67,101,431,1.539055280108901
703,1,7031,Carbink,Rock,Fairy,Grey,Clear Body,,Sturdy,6,0,0,0.3,5.7,50,50,150,50,150,50,500,1.1639430408193354
704,1,7041,Goomy,Dragon,,Purple,Sap Sipper,Hydration,Gooey,6,0,0,0.3,2.8,45,50,35,55,75,40,300,0.8360120729820847
705,1,7051,Sliggoo,Dragon,,Purple,Sap Sipper,Hydration,Gooey,6,0,0,0.8,17.5,68,75,53,83,113,60,452,1.2540181094731342
706,1,7061,Goodra,Dragon,,Purple,Sap Sipper,Hydration,Gooey,6,0,0,2.0,150.5,90,100,70,110,150,80,600,1.6720241459641694
707,1,7071,Klefki,Steel,Fairy,Grey,Prankster,,Magician,6,0,0,0.2,3.0,57,80,91,80,87,75,470,1.5830165861189394
708,1,7081,Phantump,Ghost,Grass,Brown,Natural Cure,Frisk,Harvest,6,0,0,0.4,7.0,43,70,48,50,60,38,309,1.3615080017483465
709,1,7091,Trevenant,Ghost,Grass,Brown,Natural Cure,Frisk,Harvest,6,0,0,1.5,71.0,85,110,76,65,82,56,474,2.04397162582756
710,1,7101,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,0.3,3.5,49,66,70,44,55,51,335,1.2615822722564782
710,2,7102,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,0.4,5.0,44,66,70,44,55,56,335,1.2615822722564782
710,3,7103,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,0.5,7.5,54,66,70,44,55,46,335,1.2615822722564782
710,4,7104,Pumpkaboo,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,0.8,15.0,59,66,70,44,55,41,335,1.2615822722564782
711,1,7111,Gourgeist,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,0.7,9.5,65,90,122,58,75,84,494,1.7062597434639506
711,2,7112,Gourgeist,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,0.9,12.5,55,85,122,58,75,99,494,1.6341515267390203
711,3,7113,Gourgeist,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,1.1,14.0,75,95,122,58,75,69,494,1.7783679601888767
711,4,7114,Gourgeist,Ghost,Grass,Brown,Pickup,Frisk,Insomnia,6,0,0,1.7,39.0,85,100,122,58,75,54,494,1.8504761769137898
712,1,7121,Bergmite,Ice,,Blue,Own Tempo,Ice Body,Sturdy,6,0,0,1.0,99.5,55,69,85,32,35,28,304,0.6336552059080717
713,1,7131,Avalugg,Ice,,Blue,Own Tempo,Ice Body,Sturdy,6,0,0,2.0,505.0,95,117,184,44,46,28,514,0.8712759081235988
714,1,7141,Noibat,Flying,Dragon,Purple,Frisk,Infiltrator,Telepathy,6,0,0,0.5,8.0,40,30,35,45,40,55,245,0.6580191548964559
715,1,7151,Noivern,Flying,Dragon,Purple,Frisk,Infiltrator,Telepathy,6,0,0,1.5,85.0,85,70,80,97,80,123,535,1.5353780280917355
716,1,7161,Xerneas,Fairy,,Blue,Fairy Aura,,,6,1,0,3.0,215.0,126,131,95,131,98,99,680,2.3870593731412644
717,1,7171,Yveltal,Dark,Flying,Red,Dark Aura,,,6,1,0,5.8,203.0,126,131,95,131,98,99,680,2.7104081156088213
718,1,7181,Zygarde,Dragon,Ground,Green,Aura Break,Power Construct,,6,1,0,5.0,305.0,108,100,121,81,95,95,600,1.9355523616900026
718,2,7182,Zygarde,Dragon,Ground,Black,Aura Break,Power Construct,,6,1,0,1.2,33.5,54,100,71,61,85,115,486,1.9355523616900026
718,3,7183,Zygarde,Dragon,Ground,Black,Power Construct,,,6,1,0,4.5,610.0,216,100,121,91,95,85,708,1.9355523616900026
719,1,7191,Diancie,Rock,Fairy,Pink,Clear Body,,,6,1,0,0.7,8.8,50,100,150,100,150,50,600,2.327886081638671
719,2,7192,Mega Diancie,Rock,Fairy,Pink,Magic Bounce,,,6,1,1,1.1,27.8,50,160,110,160,110,110,700,3.7246177306218855
720,1,7201,Hoopa,Psychic,Ghost,Purple,Magician,,,6,1,0,0.5,9.0,80,110,60,150,130,70,600,2.6990231368632935
720,2,7202,Hoopa,Psychic,Dark,Purple,Magician,,,6,1,0,6.5,490.0,80,160,60,170,130,80,680,3.15308273074991
721,1,7211,Volcanion,Fire,Water,Brown,Watet Absorb,,,6,1,0,1.7,195.0,80,110,120,130,90,70,600,2.794078148088351
722,1,7221,Rowlet,Grass,Flying,Brown,Overgrow,,Long Reach,7,0,0,0.3,1.5,68,55,55,50,50,42,320,1.093274643326879
723,1,7231,Dartrix,Grass,Flying,Brown,Overgrow,,Long Reach,7,0,0,0.7,16.0,78,75,75,70,70,52,420,1.515202379503496
724,1,7241,Decidueye,Grass,Ghost,Brown,Overgrow,,Long Reach,7,0,0,1.6,36.6,78,107,75,100,100,70,530,2.1200301998612923
725,1,7251,Litten,Fire,,Red,Blaze,,Intimidate,7,0,0,0.4,4.3,45,65,40,60,40,70,320,1.1441448059554173
726,1,7261,Torracat,Fire,,Red,Blaze,,Intimidate,7,0,0,0.7,25.0,65,85,50,80,50,90,420,1.5255264079405624
727,1,7271,Incineroar,Fire,Dark,Red,Blaze,,Intimidate,7,0,0,1.8,83.0,95,115,90,80,90,60,530,2.0240892518061715
728,1,7281,Popplio,Water,,Blue,Torrent,,Liquid Voice,7,0,0,0.4,7.5,50,54,54,66,56,40,320,1.1119179890392812
729,1,7291,Brionne,Water,,Blue,Torrent,,Liquid Voice,7,0,0,0.6,17.5,60,69,69,91,81,50,420,1.5330990454935536
730,1,7301,Primarina,Water,Fairy,Blue,Torrent,,Liquid Voice,7,0,0,1.8,44.0,80,74,74,126,116,60,530,2.1188494093667574
731,1,7311,Pikipek,Normal,Flying,Black,Keen Eye,Skill Link,Pickup,7,0,0,0.3,1.2,35,75,30,30,30,65,265,1.4396901230660566
732,1,7321,Trumbeak,Normal,Flying,Black,Keen Eye,Skill Link,Pickup,7,0,0,0.6,14.8,55,85,50,40,50,75,355,1.6316488061415284
733,1,7331,Toucannon,Normal,Flying,Black,Keen Eye,Skill Link,Sheer Force,7,0,0,1.1,26.0,80,120,75,75,75,60,485,2.303504196905687
734,1,7341,Yungoos,Normal,,Brown,Stakeout,Strong Jaw,Adaptability,7,0,0,0.4,6.0,48,70,30,30,30,45,253,1.126359570208862
735,1,7351,Gumshoos,Normal,,Brown,Stakeout,Strong Jaw,Adaptability,7,0,0,0.7,14.2,88,110,60,55,60,45,418,1.7699936103282041
736,1,7361,Grubbin,Bug,,Grey,Swarm,,,7,0,0,0.4,4.4,47,62,45,55,45,46,300,1.071956619036416
737,1,7371,Charjabug,Bug,Electric,Green,Battery,,,7,0,0,0.5,10.5,57,82,95,55,75,36,400,1.5298713732534042
738,1,7381,Vikavolt,Bug,Electric,Blue,Levitate,,,7,0,0,1.5,45.0,77,70,90,145,75,43,500,1.9537721594969317
739,1,7391,Crabrawler,Fighting,,Purple,Hyper Cutter,Iron Fist,Anger Point,7,0,0,0.6,7.0,47,82,57,42,47,63,338,1.4933124613196471
740,1,7401,Crabominable,Fighting,Ice,White,Hyper Cutter,Iron Fist,Anger Point,7,0,0,1.7,180.0,97,132,77,62,67,43,478,2.417635680058792
741,1,7411,Oricorio,Fire,Flying,Red,Dancer,,,7,0,0,0.6,3.4,75,70,70,98,70,93,476,1.9615709416489975
741,2,7412,Oricorio,Electric,Flying,Yellow,Dancer,,,7,0,0,0.6,3.4,75,70,70,98,70,93,476,1.9042596213479173
741,3,7413,Oricorio,Psychic,Flying,Pink,Dancer,,,7,0,0,0.6,3.4,75,70,70,98,70,93,476,1.7358275579238103
741,4,7414,Oricorio,Ghost,Flying,Purple,Dancer,,,7,0,0,0.6,3.4,75,70,70,98,70,93,476,1.5356640288748704
742,1,7421,Cutiefly,Bug,Fairy,Yellow,Honey Gather,Shield Dust,Sweet Veil,7,0,0,0.1,0.2,40,45,40,55,40,84,304,0.8759139321190893
743,1,7431,Ribombee,Bug,Fairy,Yellow,Honey Gather,Shield Dust,Sweet Veil,7,0,0,0.2,0.5,60,55,60,95,70,124,464,1.0705614725899932
744,1,7441,Rockruff,Rock,,Brown,Keen Eye,Vital Spilit,Steadfast,7,0,0,0.5,9.2,45,65,40,30,40,60,280,1.3797747140034209
744,2,7442,Rockruff,Rock,,Brown,Own Tempo,,,7,0,0,0.5,9.2,45,65,40,30,40,60,280,1.3797747140034209
745,1,7451,Lycanroc,Rock,,Brown,Keen Eye,Sand Rush,Steadfast,7,0,0,0.8,25.0,75,115,65,55,65,112,487,2.4411398786214384
745,2,7452,Lycanroc,Rock,,Red,Keen Eye,Vital Spilit,No Guard,7,0,0,1.1,25.0,85,115,75,55,75,82,487,2.4411398786214384
745,3,7453,Lycanroc,Rock,,Brown,Tough Claws,,,7,0,0,0.8,25.0,75,117,65,55,65,110,487,2.4835944852061593
746,1,7461,Wishiwashi,Water,,Blue,Schooling,,,7,0,0,0.2,0.3,45,20,20,25,25,40,175,0.4211810564542722
746,2,7462,Wishiwashi,Water,,Blue,Schooling,,,7,0,0,8.2,78.6,45,140,130,140,135,30,620,2.358613916143932
747,1,7471,Mareanie,Poison,Water,Blue,Merciness,Limber,Regenerator,7,0,0,0.4,8.0,50,53,62,43,52,45,305,0.9895393747767931
748,1,7481,Toxapex,Poison,Water,Blue,Merciness,Limber,Regenerator,7,0,0,0.7,14.5,50,63,152,53,142,35,495,1.1841762026502416
749,1,7491,Mudbray,Ground,,Brown,Own Tempo,Stamina,Inner Focus,7,0,0,1.0,110.0,70,100,70,45,55,45,385,1.8368227254962897
750,1,7501,Mudsdale,Ground,,Brown,Own Tempo,Stamina,Inner Focus,7,0,0,2.5,920.0,100,125,100,55,85,35,500,2.2960284068703705
751,1,7511,Dewpider,Water,Bug,Green,Water Bubble,,Water Absorb,7,0,0,0.3,4.0,38,40,52,40,72,27,269,0.812464674306041
752,1,7521,Araquanid,Water,Bug,Green,Water Bubble,,Water Absorb,7,0,0,1.8,82.0,68,70,92,50,132,42,454,1.1713670589972374
753,1,7531,Fomantis,Grass,,Pink,Leaf Guard,,Contrary,7,0,0,0.3,1.5,40,55,35,50,35,35,250,0.8642783435262349
754,1,7541,Lurantis,Grass,,Pink,Leaf Guard,,Contrary,7,0,0,0.9,18.5,70,105,90,80,90,45,480,1.3828453496419788
755,1,7551,Morelull,Grass,Fairy,Purple,Illuminate,Effect Spore,Rain Dish,7,0,0,0.2,1.5,40,35,55,65,75,15,285,1.1117366678657323
756,1,7561,Shiinotic,Grass,Fairy,Purple,Illuminate,Effect Spore,Rain Dish,7,0,0,1.0,11.5,60,45,80,90,100,30,405,1.5157808759298954
757,1,7571,Salandit,Poison,Fire,Black,Corrosion,,Oblivious,7,0,0,0.6,4.8,48,44,40,71,40,77,320,0.9965945770244679
758,1,7581,Salazzle,Poison,Fire,Black,Corrosion,,Oblivious,7,0,0,1.2,22.2,68,64,60,111,60,117,480,1.4877138102485372
759,1,7591,Stufful,Normal,Fighting,Pink,Fluffy,Klutz,Cute Charm,7,0,0,0.5,6.8,70,75,50,45,50,50,340,1.430072390716951
760,1,7601,Bewear,Normal,Fighting,Pink,Fluffy,Klutz,Unnerve,7,0,0,2.1,135.0,120,125,80,55,60,60,500,2.3834539845282494
761,1,7611,Bounsweet,Grass,,Purple,Leaf Guard,Oblivious,Sweet Veil,7,0,0,0.3,3.2,42,30,38,30,38,32,210,0.5185670061157406
762,1,7621,Steenee,Grass,,Purple,Leaf Guard,Oblivious,Sweet Veil,7,0,0,0.7,8.2,52,40,48,40,48,62,290,0.6914226748209894
763,1,7631,Tsareena,Grass,,Purple,Leaf Guard,Queenly Majesty,Sweet Veil,7,0,0,1.2,21.4,72,120,98,50,98,72,510,0.8642783435262349
764,1,7641,Comfey,Fairy,,Green,Flower Veil,Triage,Natural Cure,7,0,0,0.1,0.3,51,52,90,82,110,100,485,0.9475350183461504
765,1,7651,Oranguru,Normal,Psychic,White,Inner Focus,Telepathy,Symbiosis,7,0,0,1.5,76.0,90,60,80,90,110,60,490,1.220114354497186
766,1,7661,Passimian,Fighting,,White,Reciever,,Defiant,7,0,0,2.0,82.8,100,120,90,40,60,80,490,2.1853353092482717
767,1,7671,Wimpod,Bug,Water,Grey,Wimp Out,,,7,0,0,0.5,12.0,25,35,40,20,30,80,230,0.6282612204391584
768,1,7681,Golisopod,Bug,Water,Grey,Emergency Exit,,,7,0,0,2.0,108.0,75,125,140,60,90,40,530,2.1828699453832185
769,1,7691,Sandygast,Ghost,Ground,Brown,Water Compaction,,Sand Veil,7,0,0,0.5,70.0,55,55,80,70,45,15,320,1.1949504960542368
770,1,7701,Palossand,Ghost,Ground,Brown,Water Compaction,,Sand Veil,7,0,0,1.3,250.0,85,75,110,100,75,35,480,1.6294779491648705
771,1,7711,Pyukumuku,Water,,Black,Innards Out,,Unaware,7,0,0,0.3,1.2,55,60,130,30,130,5,410,0.5054172677451271
772,1,7721,Type: Null,Normal,,Grey,Battle Armor,,,7,1,0,1.9,120.5,95,95,95,95,95,59,534,1.528630845283455
773,1,7731,Silvally,Normal,,Grey,RKS System,,,7,1,0,2.3,100.5,95,95,95,95,95,95,570,1.528630845283455
774,1,7741,Minior,Rock,Flying,Brown,Shields Down,,,7,0,0,0.3,40.0,60,60,100,60,100,60,440,1.4602476098562387
774,2,7742,Minior,Rock,Flying,Brown,Shields Down,,,7,0,0,0.3,0.3,60,100,60,100,60,120,500,2.4337460164270617
775,1,7751,Komala,Normal,,Blue,Comatose,,,7,0,0,0.4,19.9,65,115,65,75,95,65,480,1.8504478653431253
776,1,7761,Turtonator,Fire,Dragon,Red,Shell Armor,,,7,0,0,2.0,212.0,60,78,135,91,85,36,485,1.882402976959257
777,1,7771,Togedemaru,Electric,Steel,Grey,Iron Barbs,Lightning Rod,Sturdy,7,0,0,0.3,3.3,65,98,63,40,73,96,435,1.0813055007142678
778,1,7781,Mimikyu,Ghost,Fairy,Yellow,Disguise,,,7,0,0,0.2,0.7,55,90,80,50,105,96,476,1.878091492878389
779,1,7791,Bruxish,Water,Psychic,Pink,Dazzling,Strong Jaw,Wonder Skin,7,0,0,0.9,19.0,68,105,70,70,70,92,475,1.359883469325245
